City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
368,manggar,-2.8833,108.2667,28.55,71,51,2.9,ID,1667034724
369,polunochnoye,60.8697,60.4153,0.86,81,100,3.04,RU,1667034725
370,beringovskiy,63.05,179.3167,-9.41,69,22,6.38,RU,1667034726
371,zyryanka,65.75,150.85,-13.64,86,100,3.52,RU,1667034726
372,malinyi,-8.9333,36.1333,33.95,32,53,1.56,TZ,1667034557
373,praia da vitoria,38.7333,-27.0667,13.2,83,5,2.63,PT,1667034728
374,bathurst,-33.4166,149.5806,9.61,73,5,3.94,AU,1667034728
375,lamu,-2.2717,40.902,31.12,64,92,4.78,KE,1667034729
376,saint anthony,45.0205,-93.218,9.41,72,0,3.6,US,1667034730
377,mayo,38.8876,-76.5119,13.3,78,100,3.09,US,1667034619
378,partizanskoye,55.5006,94.39,0.72,40,26,6.47,RU,1667034731
379,raudeberg,61.9875,5.1352,10.37,1,100,7.96,NO,1667034732
380,hammerfest,70.6634,23.6821,4.25,93,100,0.0,NO,1667034733
381,mattru,7.6244,-11.8332,25.26,90,90,0.97,SL,1667034734
382,egvekinot,66.3167,-179.1667,-12.96,72,100,5.4,RU,1667034735
383,kota kinabalu,5.9749,116.0724,30.99,74,20,1.54,MY,1667034735
384,callaway,30.153,-85.5699,19.96,88,0,4.12,US,1667034736
385,lakselv,70.0513,24.9718,0.9,93,75,2.57,NO,1667034737
386,isla mujeres,21.2311,-86.731,26.03,70,16,6.28,MX,1667034738
387,zharkent,44.1628,80.0,13.47,26,35,2.52,KZ,1667034738
388,mehamn,71.0357,27.8492,2.97,93,100,5.66,NO,1667034739
389,ola,59.5833,151.2833,-3.81,86,100,1.9,RU,1667034741
390,yen bai,21.7,104.8667,28.59,62,37,0.63,VN,1667034742
391,canutama,-6.5339,-64.3831,22.56,100,100,0.83,BR,1667034743
392,ustka,54.5805,16.8619,14.8,86,99,9.35,PL,1667034744
393,roma,43.2128,-75.4557,5.48,87,0,1.54,US,1667034744
394,matara,5.9485,80.5353,28.39,69,100,2.77,LK,1667034745
395,henties bay,-22.116,14.2845,17.26,70,52,3.78,NA,1667034746
396,saint-augustin,51.226,-58.6502,3.7,68,97,7.49,CA,1667034747
397,siemiatycze,52.4272,22.8623,16.07,62,91,6.2,PL,1667034747
398,sergiyevsk,53.9413,51.165,2.17,97,100,4.04,RU,1667034748
399,sakaiminato,35.55,133.2333,15.22,58,51,5.44,JP,1667034749
400,majene,-3.5403,118.9707,28.48,75,82,2.67,ID,1667034750
401,zhigansk,66.7697,123.3711,-21.5,100,43,2.97,RU,1667034751
402,husavik,66.0449,-17.3389,0.5,71,34,4.7,IS,1667034751
403,meadow lake,34.8014,-106.5436,7.3,51,0,0.69,US,1667034752
404,biscarrosse,44.3945,-1.1672,16.97,88,0,2.06,FR,1667034753
405,manado,1.487,124.8455,31.43,48,20,7.2,ID,1667034754
406,port augusta,-32.5,137.7667,19.77,46,71,3.7,AU,1667034755
407,niagara falls,43.1001,-79.0663,4.91,84,0,0.0,CA,1667034237
408,kilindoni,-7.9139,39.6668,26.44,76,89,3.64,TZ,1667034756
409,sabha,27.0377,14.4283,20.84,55,0,5.72,LY,1667034757
410,karratha,-20.7377,116.8463,24.69,46,0,11.95,AU,1667034758
411,kurmanayevka,52.5093,52.0675,5.03,71,97,3.29,RU,1667034759
412,howard springs,-12.497,131.047,30.95,76,100,4.42,AU,1667034760
413,kaz,52.9113,87.3105,0.72,57,100,3.1,RU,1667034761
414,bilimbay,56.9689,59.8149,0.52,80,100,3.26,RU,1667034762
415,boueni,-12.9025,45.0761,29.99,69,1,3.83,YT,1667034762
416,verkhniye sergi,56.6469,59.5556,0.77,70,100,2.82,RU,1667034763
417,caconda,-13.7333,15.0667,19.29,67,100,1.99,AO,1667034765
418,tecoanapa,16.5167,-98.75,25.17,91,11,0.98,MX,1667034766
419,kupang,-10.1667,123.5833,27.73,77,100,2.86,ID,1667034767
420,seaford,50.7714,0.1027,18.98,90,100,3.13,GB,1667034767
421,zapresic,45.8564,15.8078,15.56,63,6,1.3,HR,1667034768
422,ndele,8.4109,20.6473,31.51,33,96,2.12,CF,1667034769
423,narsaq,60.9167,-46.05,0.12,94,100,1.68,GL,1667034770
424,fayaoue,-20.65,166.5333,26.19,77,99,1.88,NC,1667034771
425,nouadhibou,20.931,-17.0347,22.41,62,37,5.54,MR,1667034447
426,port maria,18.3685,-76.8895,25.98,78,80,2.32,JM,1667034772
427,terney,45.0503,136.6092,5.48,75,58,3.78,RU,1667034773
428,yumen,40.2833,97.2,13.62,24,96,1.7,CN,1667034774
429,matamoros,25.5333,-103.25,12.28,33,2,2.05,MX,1667034606
430,sorong,-0.8833,131.25,28.56,78,95,6.21,ID,1667034600
431,havelock,34.8791,-76.9013,16.97,93,100,5.14,US,1667034776
432,islamkot,24.6997,70.177,34.49,20,0,0.67,PK,1667034777
433,whitecourt,54.1502,-115.6855,6.02,43,100,2.9,CA,1667034777
434,saint-pierre,-21.3393,55.4781,25.82,65,100,2.06,RE,1667034778
435,petropavlovsk-kamchatskiy,53.0452,158.6483,-0.67,69,0,3.0,RU,1667034741
436,simao,22.7886,100.9748,22.52,69,97,1.05,CN,1667034780
437,milkovo,54.7167,158.6167,-2.29,65,92,0.95,RU,1667034781
438,dunedin,-45.8742,170.5036,13.78,66,72,3.58,NZ,1667034782
439,zhenlai,45.8495,123.2973,5.64,29,0,3.46,CN,1667034783
440,ajaccio,42.0,8.9167,20.03,68,0,1.54,FR,1667034784
441,cockburn town,21.4612,-71.1419,27.77,73,0,5.06,TC,1667034763
442,pueblo nuevo,23.3833,-105.3833,7.7,56,17,3.86,MX,1667034785
443,castellarano,44.5131,10.7329,23.85,61,6,0.85,IT,1667034786
444,bayir,37.2687,28.2167,22.29,29,0,0.86,TR,1667034787
445,san quintin,30.4833,-115.95,17.08,83,0,3.67,MX,1667034789
446,meulaboh,4.1363,96.1285,26.36,85,91,2.66,ID,1667034790
447,pandan,14.0453,124.1694,26.46,90,100,8.04,PH,1667034790
448,calama,-22.4667,-68.9333,0.27,18,0,9.26,CL,1667034791
449,minas,-34.3759,-55.2377,14.0,80,76,3.09,UY,1667034792
450,paamiut,61.994,-49.6678,0.89,81,100,15.07,GL,1667034793
451,saint-georges,12.0564,-61.7485,26.82,89,40,5.14,GD,1667034793
452,novo cruzeiro,-17.4681,-41.8753,17.58,92,6,0.35,BR,1667034794
453,sijunjung,-0.6876,100.9537,29.0,78,85,1.21,ID,1667034795
454,taunggyi,20.7833,97.0333,22.14,78,30,0.49,MM,1667034796
455,ushtobe,45.2514,77.9838,10.12,29,99,5.32,KZ,1667034797
456,souillac,-20.5167,57.5167,27.21,57,20,5.66,MU,1667034797
457,kayerkan,69.3497,87.7602,-4.71,85,94,5.29,RU,1667034798
458,barabash,43.2,131.4833,5.86,59,0,2.21,RU,1667034799
459,san luis,-33.295,-66.3356,18.27,47,0,3.77,AR,1667034800
460,burnie,-41.0667,145.9167,9.97,65,8,6.07,AU,1667034800
461,mataram,-8.5833,116.1167,29.45,66,43,4.57,ID,1667034802
462,jalu,29.0331,21.5482,23.29,45,0,3.83,LY,1667034803
463,hirara,24.8,125.2833,25.77,78,99,11.54,JP,1667034803
464,nichinan,31.6,131.3667,18.07,68,0,5.68,JP,1667034804
465,ust-uda,54.1742,103.0304,0.89,77,100,3.46,RU,1667034805
466,gamboma,-1.8764,15.8644,28.34,62,99,0.89,CG,1667034806
467,santa maria del oro,25.9333,-105.3667,7.03,39,8,0.64,MX,1667034807
468,baoqing,46.3317,132.2111,3.07,54,0,2.48,CN,1667034808
469,miles city,46.4083,-105.8406,6.54,61,0,2.57,US,1667034809
470,alamor,-4.0181,-80.0197,14.09,80,99,1.11,EC,1667034810
471,whyalla,-33.0333,137.5833,17.22,54,31,6.79,AU,1667034810
472,yugorsk,61.3133,63.3319,-0.26,73,100,3.49,RU,1667034811
473,woodward,36.4337,-99.3904,8.31,84,100,2.57,US,1667034812
474,eyl,7.9803,49.8164,29.44,60,20,7.23,SO,1667034813
475,ambilobe,-13.2,49.05,35.11,29,0,3.01,MG,1667034674
476,pedernales,18.0384,-71.744,25.84,70,66,1.55,DO,1667034815
477,oum hadjer,13.2954,19.6966,33.82,15,69,5.68,TD,1667034815
478,noumea,-22.2763,166.4572,26.67,99,41,0.68,NC,1667034699
479,moree,-29.4667,149.85,20.09,39,71,2.88,AU,1667034817
480,samarai,-10.6167,150.6667,27.98,76,19,5.79,PG,1667034818
481,naryan-mar,67.6713,53.087,-3.66,94,66,6.97,RU,1667034818
482,nizhneangarsk,55.7833,109.55,-0.04,55,100,1.47,RU,1667034819
483,solnechnyy,50.7214,136.6319,-0.38,83,2,0.91,RU,1667034820
484,neiafu,-18.65,-173.9833,25.23,84,46,5.47,TO,1667034821
485,celestun,20.8667,-90.4,24.26,87,2,4.55,MX,1667034822
486,redlands,34.0556,-117.1825,17.74,40,0,0.0,US,1667034823
487,yenagoa,4.9247,6.2642,27.4,78,97,3.05,NG,1667034824
488,gari,59.4307,62.3497,1.63,82,100,4.59,RU,1667034825
489,ojinaga,29.5667,-104.4167,9.53,71,0,0.0,MX,1667034826
490,yeppoon,-23.1333,150.7333,25.88,72,0,2.1,AU,1667034827
491,kokopo,-4.352,152.2633,27.16,80,88,2.07,PG,1667034827
492,avera,33.194,-82.5271,14.03,75,96,4.53,US,1667034828
493,kambove,-10.8764,26.5969,31.51,28,33,2.72,CD,1667034829
494,algeciras,36.1333,-5.4505,19.82,83,75,5.66,ES,1667034830
495,aksu,41.1231,80.2644,16.44,22,15,0.7,CN,1667034831
496,tabora,-5.0167,32.8,33.52,16,100,3.05,TZ,1667034831
497,lago da pedra,-4.3333,-45.1667,23.18,92,70,0.45,BR,1667034832
498,naklo nad notecia,53.1421,17.6018,16.23,78,100,6.9,PL,1667034833
499,sompeta,18.9333,84.6,27.81,51,1,3.44,IN,1667034834
500,potosi,-19.5836,-65.7531,5.29,27,1,1.87,BO,1667034835
501,kushima,31.4583,131.2333,17.97,67,1,4.78,JP,1667034835
502,goba,7.0167,39.9833,16.59,58,31,3.27,ET,1667034836
503,maracacume,-2.0428,-45.9592,21.81,98,100,1.27,BR,1667034837
504,carros,43.7894,7.184,24.32,55,0,3.09,FR,1667034838
505,tondano,1.3038,124.9112,27.05,84,98,1.86,ID,1667034838
506,aksehir,38.3575,31.4164,12.2,38,3,3.13,TR,1667034839
507,yingcheng,30.95,113.55,20.78,48,72,3.42,CN,1667034840
508,hounde,11.5,-3.5167,28.75,26,0,2.74,BF,1667034841
509,portland,45.5234,-122.6762,12.84,95,100,2.06,US,1667034613
510,constitucion,-35.3333,-72.4167,12.33,93,43,1.7,CL,1667034842
511,chumikan,54.7183,135.315,0.69,65,0,6.32,RU,1667034843
512,belle glade,26.6845,-80.6676,23.34,82,0,3.28,US,1667034844
513,linhares,-19.3911,-40.0722,23.82,82,97,2.38,BR,1667034845
514,alofi,-19.0595,-169.9187,25.2,79,100,7.33,NU,1667034845
515,quatre cocos,-20.2078,57.7625,27.06,62,0,4.22,MU,1667034846
516,deloraine,-41.5333,146.6667,11.44,70,85,1.69,AU,1667034847
517,moskovskiy,55.5991,37.355,9.04,89,75,6.0,RU,1667034637
518,shingu,33.7333,135.9833,14.62,66,13,2.59,JP,1667034848
519,suntar,62.1444,117.6319,-1.52,88,100,3.97,RU,1667034849
520,kingsville,27.5159,-97.8561,13.97,73,0,1.54,US,1667034850
521,banff,51.1762,-115.5698,-2.5,96,48,4.23,CA,1667034851
522,lyngdal,58.1376,7.07,12.72,90,95,7.06,NO,1667034852
523,komsomolskoye,55.2567,47.5461,3.52,76,100,4.95,RU,1667034852
524,rapar,23.5667,70.6333,32.54,28,0,3.37,IN,1667034853
525,touros,-5.1989,-35.4608,26.49,72,97,7.02,BR,1667034854
526,mulanje,-16.0316,35.5,28.98,50,80,3.86,MW,1667034855
527,kauhajoki,62.4333,22.1833,10.99,96,100,6.69,FI,1667034855
528,porto torres,40.835,8.3972,20.1,47,1,1.41,IT,1667034856
529,bossier city,32.516,-93.7321,16.27,89,100,5.14,US,1667034857
530,road town,18.4167,-64.6167,27.05,77,100,8.02,VG,1667034858
531,venado tuerto,-33.7456,-61.9688,16.61,60,41,2.66,AR,1667034859
532,marystown,47.1666,-55.1483,5.29,70,0,3.84,CA,1667034860
533,sangin,32.0728,64.8359,28.39,9,0,1.89,AF,1667034860
534,coahuayana,18.7333,-103.6833,23.31,93,16,1.33,MX,1667034861
535,abha,18.2164,42.5053,23.14,12,0,0.0,SA,1667034862
536,dukat,62.55,155.55,-13.93,89,100,1.54,RU,1667034863
537,lodhikheda,21.5833,78.8333,28.34,35,0,1.04,IN,1667034864
538,charyshskoye,51.3978,83.5598,2.89,42,23,1.12,RU,1667034864
539,jardim,-21.4803,-56.1381,21.05,91,39,1.76,BR,1667034865
540,cabedelo,-6.9811,-34.8339,25.37,71,68,6.59,BR,1667034866
541,tyrma,50.0833,132.1667,-1.03,57,0,1.4,RU,1667034867
542,oktyabrskiy,54.4815,53.471,3.72,62,99,4.75,RU,1667034633
543,enshi,30.3,109.4833,14.42,96,100,0.21,CN,1667034868
544,tamandare,-8.7597,-35.1047,25.15,75,91,3.49,BR,1667034869
545,nabire,-3.3667,135.4833,25.74,87,100,0.61,ID,1667034870
546,zhuji,29.7188,120.2423,16.91,75,27,2.58,CN,1667034871
547,paranagua,-25.52,-48.5092,21.12,98,79,0.71,BR,1667034788
548,diapaga,12.0708,1.7889,30.1,17,0,3.22,BF,1667034872
549,puerto penasco,31.3167,-113.5333,23.04,28,0,4.33,MX,1667034873
550,kon tum,14.35,108.0,23.31,82,100,2.47,VN,1667034874
